country_code,statistic,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
KGZ,Fixed broadband subscriptions (per 100 people),,,0.000721344,0.002773195,0.037852856000000004,0.04515918,0.053874497,0.060022505999999996,0.361667364,0.324952474,0.42514878700000003,0.7089672920000001,0.976277183,2.3962808030000002,2.956170213,3.6062495980000002,4.044388148,4.268122518999999
LAO,Mobile cellular subscriptions (per 100 people),0.23794852,0.545657567,1.003406598,2.012220825,3.604682056,11.42726849,17.25942138,24.8480996,33.41159151,52.57839844,64.0925294,86.53765295,67.02863167,71.02273488,70.22973218,55.93007889,58.57211069,54.12257807
LAO,Individuals using the Internet (% of population),0.11104403199999999,0.18166446100000003,0.267899241,0.333912466,0.36143449,0.85035749,1.169893428,1.64,3.55,6.0,7.0,9.0,10.74767619,12.5,14.26,18.2,21.87,
LAO,Fixed broadband subscriptions (per 100 people),,,,0.000448056,0.000882674,0.005457049,0.012668061000000001,0.019076313,0.047850448,0.070171891,0.094216168,0.10335538699999999,0.11812627199999999,0.138962519,0.171628933,0.184814841,0.361419417,0.396855716
LVA,Mobile cellular subscriptions (per 100 people),16.83072844,27.8476027,39.3225786,52.89111036,67.43351376,83.10906432,98.13380502,100.84102109999999,105.8349882,107.3784709,108.8374437,110.3468446,127.3183364,125.34398540000001,118.2466365,129.97682,134.4954403,126.38661929999999
LVA,Individuals using the Internet (% of population),6.3190620829999995,7.219345808,21.94,26.98,38.58,46.0,53.63,59.17,63.41,66.84,68.42,69.74995456,73.11994377,75.2344,75.83,79.2006,79.84209778,81.31586170000001
LVA,Fixed broadband subscriptions (per 100 people),0.011911937,0.137153158,0.428726015,0.8471338270000001,2.156653232,2.698510602,4.928674564,15.39941906,18.97470442,21.19573451,20.52417163,21.86014481,23.04234374,24.30438498,25.0480501,25.26784509,26.34590694,26.96246031
LBN,Mobile cellular subscriptions (per 100 people),22.96494431,22.82101719,22.00226692,21.49041568,22.89370629,24.920839800000003,27.26979432,30.83348791,34.71135212,57.14147404,66.02653684,75.33506467,76.38039917,73.62930057,78.29834995,79.59784184,81.41840951,
LBN,Individuals using the Internet (% of population),7.952743736,6.783219775,7.0,8.0,9.0,10.14,15.0,18.74,22.53,30.14,43.68,52.0,61.24978572,70.5,73.0,74.0,76.11,
LBN,Fixed broadband subscriptions (per 100 people),,,0.0,0.0,0.0,0.0,0.0,1.223551107,2.432470366,4.709362979,7.633807617,8.768455364,9.685636087,9.097625482,20.20493714,21.93048971,21.64261451,
LSO,Mobile cellular subscriptions (per 100 people),1.155884388,3.0223414660000003,7.251859842000001,6.566404097,10.14687691,12.8125412,18.20826775,24.33830217,29.66183816,32.73559102,48.39124335,59.70227201,73.91713973,84.55313005,99.67396547,98.41335022,103.5890392,106.6028937
LSO,Individuals using the Internet (% of population),0.21180607,0.261150063,1.0839431370000001,1.53249659,2.175524339,2.580245484,2.979708187,3.44543126,3.58,3.72,3.86,7.0,10.0,15.0,22.0,25.0,27.36,
LSO,Fixed broadband subscriptions (per 100 people),,,,,0.001137699,0.002308233,,0.005549146,0.007000245,0.019809737,0.019602549,0.064868814,0.078280209,0.10744507,0.069997693,0.094820074,0.101187891,0.223163613
LBR,Mobile cellular subscriptions (per 100 people),0.052001683,0.06686431799999999,0.163245956,1.516253759,2.970960335,4.906124376,8.294236867999999,16.02649866,23.33138502,28.46790054,39.79884122,49.6450637,56.91412517,59.51007526,73.45595967,81.16239123,67.55790155,
LBR,Individuals using the Internet (% of population),0.017702706000000002,0.033812227,0.032713307000000004,0.031868935,0.031011185,,,0.551376581,0.53,2.0,2.3,2.5,2.6,3.2,5.41,5.903867602999999,7.319106411,
LBR,Fixed broadband subscriptions (per 100 people),,,,,,,,,0.003003009,0.00393543,0.004711097,0.0015478479999999999,0.012531199,0.118517385,0.136651318,0.155568658,0.17339200100000002,
LBY,Mobile cellular subscriptions (per 100 people),0.746860711,0.919022028,1.26639186,2.26141534,8.764612142,34.52628555,66.77897486,75.37231411,121.9068216,155.75900090000002,176.6858914,161.4595687,154.67249019999997,165.1928592,136.9589311,156.3295966,121.71873590000001,
LBY,Individuals using the Internet (% of population),0.187042622,0.366533175,2.2444182219999997,2.814517987,3.532838162,3.9177879769999997,4.301051789,4.721999379,9.0,10.8,14.0,14.0,,16.5,17.76,19.01607978,20.27215956,
LBY,Fixed broadband subscriptions (per 100 people),,,,,,,,,0.763941915,1.029234676,1.180067238,1.130216981,1.085788943,1.044227135,1.01223254,0.9783550959999999,2.684144432,
LIE,Mobile cellular subscriptions (per 100 people),30.04266058,32.6690624,33.51754953,72.84170042,73.70794311,78.91369218,81.93474854,90.6319008,95.66416252,97.85830118,98.60289420000001,101.9468343,98.72759611,104.32480859999998,109.49443799999999,109.4831965,117.60739129999999,122.9497389
LIE,Individuals using the Internet (% of population),36.51522989,45.11685265,59.47071067,58.80969184,64.00744814,63.37135615,64.21416136,65.08021844,70.0,75.0,80.0,85.0,89.4077,93.8,95.21,96.64119509999999,98.09390389,
LIE,Fixed broadband subscriptions (per 100 people),,,4.2242342289999995,4.370502025,13.703896400000001,24.72454952,28.49408748,40.20157409,43.75228609,44.68769222,42.35758131,37.48896978,39.44725681,40.76668296,42.044872999999995,41.9645483,42.30605851,
LTU,Mobile cellular subscriptions (per 100 people),14.96358338,29.30659886,47.77026168,61.56972099,90.24115692,130.1770022,142.8173387,150.67300269999998,156.2432593,156.57481830000003,156.5713011,160.3308699,164.5327708,152.3345747,144.08554660000001,142.7066372,144.5781293,150.89553080000002
LTU,Individuals using the Internet (% of population),6.427067495,7.179356994,17.69,25.91,31.23,36.22,43.9,49.9,55.22,59.76,62.12,63.6399774,67.22998933,68.4529,72.13,71.378,74.37664556,77.61525651
LTU,Fixed broadband subscriptions (per 100 people),,0.069869534,0.580592983,1.956154491,3.816814438,6.99950243,11.16076631,17.14786489,18.35681091,20.00077633,21.74660182,23.62750379,25.31441312,27.89812547,27.07308213,28.42152223,29.49407014,27.63622562
LUX,Mobile cellular subscriptions (per 100 people),69.54182842,92.92727364,106.59731459999999,120.49485609999999,104.0239565,111.3921396,153.1508697,144.189652,145.7416436,145.07968300000002,143.1415132,147.12688559999998,143.0001108,144.7293201,144.2345717,142.3577966,132.6971743,136.0859021
LUX,Individuals using the Internet (% of population),22.88732797,36.16342251,39.84,54.55,65.88,70.0,72.51,78.92,82.23,87.31,90.62,90.02985856,91.94992374,93.7765,94.67,96.38,98.13669867,97.82762613
LUX,Fixed broadband subscriptions (per 100 people),,0.276012158,1.313197784,3.431756095,8.078456196,15.310958800000002,21.24995167,27.10639069,29.519382399999998,31.45811126,33.15055061,32.64851204,31.87530875,32.401908500000005,33.57803838,34.46018552,35.27591112,36.48953218
MAC,Mobile cellular subscriptions (per 100 people),32.95769185,44.39247536,61.5149166,79.11189250000001,91.72706505,110.40266580000001,128.992743,157.6591382,181.3161517,197.47845569999998,208.999216,246.2864849,286.82099300000004,299.08342749999997,315.304502,315.520799,321.8030374,
MAC,Individuals using the Internet (% of population),13.60858974,22.52121677,25.17188016,25.74212398,31.48409738,34.86292717,46.4,47.327,49.24,54.0,55.198,60.20369672,61.31,65.8,69.78,77.60013186,81.64298546,83.17408907
MAC,Fixed broadband subscriptions (per 100 people),0.871771746,2.234290006,3.7768213569999998,6.035897224,9.591199971,14.09775799,18.69314036,21.93190863,23.63555414,24.01273146,24.59750935,25.05482865,25.70453895,26.36074889,27.42921392,28.278769,29.07033538,
MDG,Mobile cellular subscriptions (per 100 people),0.400169825,0.907082079,0.972316507,1.6416672559999999,1.875459508,2.7827707939999997,5.539582383,11.41127113,24.18046406,30.54967201,36.45921073,39.92270217,39.28387588,36.84972867,41.17831685,44.12695456,32.12852885,34.14232861
MDG,Individuals using the Internet (% of population),0.196394691,0.222511586,0.339720155,0.423252419,0.525353655,0.567721802,0.607552239,0.65,1.65,1.63,1.7,1.9,2.3,3.0,3.7,4.17397219,4.713662899,9.8
MDG,Fixed broadband subscriptions (per 100 people),,,,,,,0.0072085840000000005,0.012113088999999999,0.01744308,0.02224694,0.025487385,0.031512215,0.139068304,0.165444704,0.10527854800000001,0.097771371,0.105987049,0.098009866
MWI,Mobile cellular subscriptions (per 100 people),0.43072485200000005,0.476493269,0.7162399690000001,1.095221108,1.752400868,3.229849189,4.617997623,7.5923296989999995,10.56449638,16.8923767,20.55346789,25.28582411,28.86752783,31.91166731,32.99881339,37.36687067,39.67804904,41.73804958
MWI,Individuals using the Internet (% of population),0.126780945,0.164020725,0.21509472699999999,0.27881511600000003,0.347505335,0.38448933399999996,0.42513749,0.9658647370000001,0.7,1.07,2.26,3.33,4.3506,5.05,5.83,9.298148347,11.47,
MWI,Fixed broadband subscriptions (per 100 people),,,,0.000559307,0.001088668,0.0030982279999999997,,0.006748082,0.006909003,0.007027033,0.007153644,0.011070145,0.007690728000000001,0.052946385,0.050155728,0.033317007999999995,0.048044462999999996,0.049511054000000006
MYS,Mobile cellular subscriptions (per 100 people),22.09020354,31.16177468,37.41092899,45.05704492,58.03979001,76.17093670000001,74.44937695,87.68548003,102.2202407,109.19609409999998,120.44092179999998,128.02911170000002,141.6662804,144.76520530000002,148.6323102,143.5529652,139.3677836,133.8797956
MYS,Individuals using the Internet (% of population),21.38473116,26.695972499999996,32.33820434,34.97115234,42.25226563,48.62917025,51.63798899,55.7,55.8,55.9,56.3,61.0,65.8,57.05751226,63.66542588,71.06406781,78.78830993,80.14047901
MYS,Fixed broadband subscriptions (per 100 people),,0.016878416,0.07976425,0.447176184,1.003014645,1.8827413419999999,2.8725997060000004,3.887951725,4.903163354,5.627887865,7.462216969,8.753933281,10.01321337,9.892709812,10.126367199999999,9.97228312,8.717660879,8.499170131
MDV,Mobile cellular subscriptions (per 100 people),2.724121205,6.582655987000001,14.23485005,21.99338868,36.48118857,63.86355368,82.79688793,93.29574196,126.24893490000002,129.1308064,135.6203242,141.4036697,145.1430983,157.3139707,163.0919517,176.8127858,189.85776940000002,206.29340180000003
MDV,Individuals using the Internet (% of population),2.203872939,3.6172906489999996,5.347765169,5.97659285,6.588254875,6.869605067,11.03635278,16.3,23.2,24.8,26.53,34.0,38.9301,44.1,49.28,54.46195515,59.09258997,
MDV,Fixed broadband subscriptions (per 100 people),,,0.06455098,0.166441105,0.23097515300000002,1.022469232,1.916480079,3.0960811739999996,4.45118735,4.3384926980000005,4.26681225,4.701824163,4.676038248999999,5.121075398,4.860292911,5.53891822,6.851803365,8.250865171000001
MLI,Mobile cellular subscriptions (per 100 people),0.09480574300000001,0.21248961100000002,0.39500198,2.059311654,3.2832802310000004,5.953590984,11.43827534,18.50660951,24.32108832,30.53786587,49.35549617,69.63475748,91.29216133,119.85428529999999,138.5708448,129.9464074,112.35276540000001,
MLI,Individuals using the Internet (% of population),0.142545755,0.185897413,0.227045578,0.310364443,0.43281964,0.507063136,0.729627281,0.81,1.57,1.8,2.0,2.2,2.8,3.5,7.0,10.33,11.11218649,
MLI,Fixed broadband subscriptions (per 100 people),,,,,,,0.023323392000000002,0.023399329,0.037289004,0.056440251,0.05319373,0.054578250999999994,0.026988749,0.017654036,,0.020031023000000002,0.119167515,
MLT,Mobile cellular subscriptions (per 100 people),28.85133159,59.98070925,68.99001503,71.92065693,75.5707926,79.64364643,84.87577191,89.81439058,93.57189999,101.9413349,109.48523229999999,124.710601,126.48334440000001,131.5197308,128.3523275,122.5774994,131.49533490000002,129.9824759
MLT,Individuals using the Internet (% of population),13.11370871,17.87784832,28.92,31.64,34.62,41.24,40.41,46.9,50.08,58.86,63.0,68.01982379,68.19987429,68.9138,73.17,75.96,77.28939482,80.07137784
MLT,Fixed broadband subscriptions (per 100 people),0.41747758799999996,2.294096278,4.405399411,5.638735054,9.294160348,12.63781783,12.95956805,20.46724052,23.82973251,27.45015638,30.25377905,30.75720599,32.2627255,33.78886038,35.61270766,38.16625196,39.887787,42.08525306
MHL,Mobile cellular subscriptions (per 100 people),0.8569949579999999,0.9370867909999999,1.058322788,1.147440325,1.236701617,1.267889732,,,,,,,,,29.30167492,29.24859418,,
MHL,Individuals using the Internet (% of population),1.5342717959999999,1.706614078,2.335444575,2.5697503669999997,3.5997768139999997,3.878702398,3.7955902139999997,3.95,4.6,5.6,7.0,10.0,12.5,14.0,16.8,19.2824418,29.78777936,
MHL,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,2.432140625,2.593670838,1.887006076,1.884445784,
MRT,Mobile cellular subscriptions (per 100 people),0.564709217,3.9582130689999997,8.604886212,11.86811344,17.16826776,23.81608703,32.916368199999994,42.6836701,61.39301038,62.23815614,76.90862805,89.16243821,105.09730590000001,101.06495670000001,92.35737908,87.13978607,84.03061787,92.17166073
MRT,Individuals using the Internet (% of population),0.19203146199999999,0.261448552,0.363229415,0.424004896,0.48147043799999995,0.669966475,0.979661253,1.433613196,1.87,2.28,4.0,4.5,5.0,6.2,10.7,15.19912669,18.0,
MRT,Fixed broadband subscriptions (per 100 people),,,,,,0.0052384120000000004,0.030211265,0.120748702,0.172441065,0.193224287,0.160934501,0.164619149,0.17484548600000002,0.190868614,0.196854269,0.23044510199999999,0.24740654399999998,0.285893076
MUS,Mobile cellular subscriptions (per 100 people),15.18801497,22.81699649,28.91733482,38.24708807,45.05678729,53.75011354,62.89359644,75.25842626,83.37818417,87.35747863,95.4281204,103.443342,118.54430970000001,122.17097240000001,131.4011322,139.9254916,143.725062,145.399158
MUS,Individuals using the Internet (% of population),7.281535115,8.780904019,10.25262467,12.187106199999999,13.68908859,15.17222875,16.7,20.22,21.81,22.51,28.33,34.95,35.42,40.11682514,44.80327537,50.13931848,52.19132594,
MUS,Fixed broadband subscriptions (per 100 people),,,0.023714192000000002,0.09793266099999999,0.210911286,0.441733776,2.271398537,2.84720697,4.237173937,5.858005955,7.526072655,9.451065247999999,11.23370494,12.93724956,14.47639592,15.67343361,16.84451389,19.4445191
MEX,Mobile cellular subscriptions (per 100 people),13.83987933,21.11009794,24.84606865,28.4906957,35.93712368,43.44775328,50.31725357,59.51505426,66.25221758,72.02580822,77.89321334,79.42164707,83.36393226,87.11513352,84.48477479,85.54092479,87.60369095,88.51342699
MEX,Individuals using the Internet (% of population),5.081384153,7.038023117000001,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39,57.43104299,59.540445999999996,63.85224909
MEX,Fixed broadband subscriptions (per 100 people),0.01474641,0.048512100999999995,0.221824207,0.405499018,0.98815481,1.772206615,2.743150847,4.027690604,6.627233075,8.346953785,9.020593698999999,9.712039087,10.82302345,10.40337225,10.49134692,11.72259493,12.57174833,13.26369269
FSM,Mobile cellular subscriptions (per 100 people),0.0,0.0,0.093472795,5.494495207000001,11.99320679,13.27168632,17.61477613,26.11012771,26.32133081,26.45248172,26.55767449,26.67491398,30.15661382,30.27231876,,21.54970172,22.31052917,21.89987114
FSM,Individuals using the Internet (% of population),3.734862137,4.660527199,5.570099705,9.2325021,11.01786731,11.881369099999999,12.75033925,13.62113273,14.49,15.35,20.0,22.8,25.974423,27.8,29.65,31.50108128,33.35216255,
FSM,Fixed broadband subscriptions (per 100 people),,,,0.005617136,0.024395507,0.043316132,0.08989061699999999,0.110394183,,,0.963171711,,,1.989354111,2.9726481760000003,3.137897025,3.019907182,3.577654817
MDA,Mobile cellular subscriptions (per 100 people),3.30866592,5.375695406,8.098063121000001,11.40897382,18.88949454,26.21161368,32.76816584,45.60402204,58.9432413,52.1579135,62.44592642,78.90533795,87.98586937,90.78749223,91.84719968,91.3220675,93.32157194,90.41659632
MDA,Individuals using the Internet (% of population),1.282846417,1.4878129519999999,3.787242799,7.407544584,10.62939084,14.63027046,19.62064771,20.45,23.39,27.5,32.3,38.0,43.37,60.0,67.0,69.0,70.99999911,
MDA,Fixed broadband subscriptions (per 100 people),,0.005710183000000001,0.010008102,0.014310898,0.058300613,0.250018099,0.525776106,1.279014031,2.8025947110000002,4.581620297,6.628896058,8.739068929,10.27367484,11.52679641,12.51112117,13.14303071,13.73046363,14.42358484
MCO,Mobile cellular subscriptions (per 100 people),43.41063525,44.19653894,45.58521561,45.79297361,47.277420899999996,50.87148226,53.20564985,58.10144969,61.36167127,62.95505556,63.12072033,84.77744886,87.85697271,93.3975929,88.31165425,88.80883389,86.48796073,85.22548133
MCO,Individuals using the Internet (% of population),42.18486345,46.64614236,48.04711717,49.49116892,52.49019668,55.46482606,61.47603971,64.3776824,67.25,70.1,75.0,80.3,87.0,90.7,92.4,93.36330202,95.20817797,
MCO,Fixed broadband subscriptions (per 100 people),2.493610124,8.213844252000001,15.02957492,19.84331825,22.83124212,28.11233096,31.96930946,35.03175643,36.25916939,36.67816281,37.20278212,42.45672987,43.0299341,44.49711622,46.67995384,47.91291409,48.34930777,49.76870397
MNG,Mobile cellular subscriptions (per 100 people),6.448555874,8.058597159,8.839203833,12.91871415,17.16955726,22.05497367,30.293055699999996,46.09317544,67.08866491,84.28708435,92.54677161,106.54701979999999,119.9336869,100.2954578,103.5345648,103.06626709999999,111.236547,126.35282920000002
